Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,Region,Category,Sub_Category,Product_ID,Product_Name,Sales_Person,Quantity,Unit_Price,Discount,Sales,Profit,Shipping_Cost,Payment_Mode,Return_Status,Customer_Rating,Year,Month,Quarter
ORD-10320,5/17/2023,5/19/2023,Second Class,CUST-1118,Meena Iyer,Corporate,Raipur,Central,Sports,Footwear,PROD-582,Footwear Model Y,Meena Iyer,3,1591.32,0.1,4296.56,911.61,24.71,Net Banking,No,1,2023,May,Q2
ORD-10321,7/2/2024,7/7/2024,Second Class,CUST-4314,Meena Iyer,Corporate,Mumbai,West,Electronics,Accessories,PROD-646,Accessories Model A,Meena Iyer,12,1596.58,0.3,13411.27,1467.78,229.94,UPI,Yes,5,2024,July,Q3
ORD-10322,4/20/2023,4/22/2023,First Class,CUST-1751,Anita Joshi,Corporate,Bengaluru,South,Clothing,Shirts,PROD-816,Shirts Model Y,Anita Joshi,5,4312.43,0.2,17249.72,2197.89,115.4,Cash,No,3,2023,April,Q2
ORD-10323,8/2/2024,8/9/2024,Standard Class,CUST-1421,Anita Joshi,Corporate,Surat,West,Electronics,Laptops,PROD-515,Laptops Model Z,Anita Joshi,6,1447.17,0.1,7814.72,1807.8,46.94,Net Banking,No,3,2024,August,Q3
ORD-10324,5/15/2023,5/20/2023,Same Day,CUST-3842,Meena Iyer,Corporate,Bhopal,Central,Office Supplies,Staples,PROD-705,Staples Model D,Meena Iyer,6,4870.76,0.15,24840.88,1734.34,70.39,Debit Card,Yes,5,2023,May,Q2
ORD-10325,8/23/2022,8/28/2022,Standard Class,CUST-2261,Anita Joshi,Home Office,Ranchi,East,Furniture,Tables,PROD-515,Tables Model A,Anita Joshi,20,2341.4,0.2,37462.4,2970.62,139.11,UPI,No,5,2022,August,Q3
ORD-10326,1/1/2022,1/8/2022,Second Class,CUST-3367,Meena Iyer,Consumer,Ahmedabad,West,Clothing,Shirts,PROD-557,Shirts Model B,Meena Iyer,5,3321.36,0.15,14115.78,2955.52,123.09,Debit Card,No,3,2022,January,Q1
ORD-10327,1/17/2022,1/22/2022,First Class,CUST-4690,Meena Iyer,Home Office,Ranchi,East,Office Supplies,Staples,PROD-662,Staples Model A,Meena Iyer,17,2050.78,0.05,33120.1,10126.52,28.1,Credit Card,No,5,2022,January,Q1
ORD-10328,10/14/2023,10/20/2023,Same Day,CUST-2945,Suresh Pillai,Consumer,Kolkata,East,Office Supplies,Pens,PROD-242,Pens Model B,Suresh Pillai,13,2059.86,0.15,22761.45,4860.38,202.12,UPI,Yes,3,2023,October,Q4
ORD-10329,10/22/2022,10/28/2022,Standard Class,CUST-2703,Amit Kumar,Consumer,Pune,West,Office Supplies,Paper,PROD-980,Paper Model D,Amit Kumar,16,3306.74,0.05,50262.45,3789.74,196.25,Credit Card,Yes,5,2022,October,Q4
ORD-10330,4/8/2023,4/10/2023,Same Day,CUST-3916,Divya Rao,Home Office,Kochi,South,Sports,Accessories,PROD-613,Accessories Model C,Divya Rao,14,3042.64,0.2,34077.57,6796.67,221.96,Cash,Yes,5,2023,April,Q2
ORD-10331,9/13/2024,9/19/2024,Same Day,CUST-4074,Priya Sharma,Home Office,Raipur,Central,Electronics,Laptops,PROD-897,Laptops Model C,Priya Sharma,3,753.33,0.25,1694.99,352.43,259.21,Net Banking,Yes,5,2024,September,Q3
ORD-10332,10/2/2023,10/7/2023,Same Day,CUST-3099,Rohit Gupta,Consumer,Amritsar,North,Sports,Equipment,PROD-580,Equipment Model X,Rohit Gupta,2,4522.75,0.2,7236.4,2051.94,145.97,Credit Card,No,4,2023,October,Q4
ORD-10333,5/6/2022,5/12/2022,First Class,CUST-4313,Karan Mehta,Consumer,Patna,East,Office Supplies,Paper,PROD-855,Paper Model X,Karan Mehta,16,2911.8,0.2,37271.04,2440.73,297.21,UPI,No,3,2022,May,Q2
ORD-10334,7/30/2023,8/2/2023,First Class,CUST-4026,Meena Iyer,Corporate,Mumbai,West,Furniture,Chairs,PROD-254,Chairs Model Y,Meena Iyer,9,120.3,0,1082.7,250.26,273.94,Debit Card,Yes,3,2023,July,Q3
ORD-10335,10/25/2022,10/30/2022,Standard Class,CUST-1974,Priya Sharma,Consumer,Hyderabad,South,Furniture,Cabinets,PROD-776,Cabinets Model D,Priya Sharma,5,4196.19,0.3,14686.66,5112.07,233.41,Net Banking,No,2,2022,October,Q4
ORD-10336,3/27/2024,3/31/2024,Standard Class,CUST-3799,Anita Joshi,Consumer,Raipur,Central,Electronics,Tablets,PROD-822,Tablets Model D,Anita Joshi,10,2407.52,0.3,16852.64,5506.39,77.76,Debit Card,Yes,3,2024,March,Q1
ORD-10337,12/21/2024,12/27/2024,Same Day,CUST-2768,Divya Rao,Corporate,Mysuru,South,Clothing,Shirts,PROD-725,Shirts Model Y,Divya Rao,2,531.95,0.2,851.12,205.31,287.29,Cash,No,3,2024,December,Q4
ORD-10338,2/4/2023,2/9/2023,Same Day,CUST-1034,Sneha Nair,Home Office,Patna,East,Electronics,Tablets,PROD-951,Tablets Model A,Sneha Nair,11,3404.7,0.05,35579.11,5122.71,13.07,Cash,No,4,2023,February,Q1
ORD-10339,1/31/2023,2/1/2023,Second Class,CUST-4422,Karan Mehta,Corporate,Amritsar,North,Electronics,Accessories,PROD-322,Accessories Model X,Karan Mehta,1,3116.02,0,3116.02,1033.12,200.42,Net Banking,No,1,2023,January,Q1
ORD-10340,6/3/2023,6/6/2023,Second Class,CUST-2132,Ravi Verma,Home Office,Amritsar,North,Furniture,Cabinets,PROD-887,Cabinets Model D,Ravi Verma,15,3319.37,0,49790.55,12031.1,277.58,Credit Card,No,3,2023,June,Q2
ORD-10341,6/13/2023,6/20/2023,Same Day,CUST-3499,Amit Kumar,Corporate,Bengaluru,South,Office Supplies,Pens,PROD-502,Pens Model B,Amit Kumar,9,930.75,0,8376.75,1654.55,279.29,Net Banking,Yes,1,2023,June,Q2
ORD-10342,7/31/2022,8/1/2022,Standard Class,CUST-4672,Karan Mehta,Home Office,Mysuru,South,Clothing,Trousers,PROD-609,Trousers Model B,Karan Mehta,3,398.54,0.25,896.72,112.25,139.31,Cash,No,1,2022,July,Q3
ORD-10343,9/6/2024,9/10/2024,Standard Class,CUST-1925,Anita Joshi,Corporate,Ahmedabad,West,Furniture,Shelves,PROD-103,Shelves Model D,Anita Joshi,13,4228.04,0.3,38475.16,11299.49,30.33,UPI,Yes,1,2024,September,Q3
ORD-10344,7/5/2022,7/8/2022,First Class,CUST-4139,Amit Kumar,Home Office,Gwalior,Central,Office Supplies,Binders,PROD-396,Binders Model Y,Amit Kumar,18,4274.04,0.1,69239.45,5133.21,143.3,Cash,No,2,2022,July,Q3
ORD-10345,9/23/2024,9/24/2024,Same Day,CUST-3428,Divya Rao,Corporate,Bhopal,Central,Clothing,Trousers,PROD-344,Trousers Model D,Divya Rao,15,3689.85,0.05,52580.36,3192.13,17.36,Credit Card,Yes,1,2024,September,Q3
ORD-10346,11/23/2023,11/30/2023,Standard Class,CUST-2877,Amit Kumar,Consumer,Raipur,Central,Clothing,Shoes,PROD-794,Shoes Model Z,Amit Kumar,2,2057.26,0.05,3908.79,1141.88,203.52,Net Banking,No,5,2023,November,Q4
ORD-10347,4/4/2022,4/6/2022,Standard Class,CUST-4250,Meena Iyer,Corporate,Bengaluru,South,Electronics,Phones,PROD-199,Phones Model D,Meena Iyer,5,121.11,0.25,454.16,29.51,99.13,Cash,No,5,2022,April,Q2
ORD-10348,5/22/2024,5/25/2024,Second Class,CUST-4426,Sneha Nair,Home Office,Delhi,North,Electronics,Accessories,PROD-912,Accessories Model B,Sneha Nair,13,1654.96,0.25,16135.86,3594.91,49.83,Credit Card,No,5,2024,May,Q2
ORD-10349,1/28/2024,2/2/2024,Second Class,CUST-4470,Ravi Verma,Corporate,Hyderabad,South,Electronics,Laptops,PROD-747,Laptops Model X,Ravi Verma,6,2221.37,0.2,10662.58,663.32,38.99,Cash,Yes,2,2024,January,Q1
ORD-10350,8/5/2023,8/9/2023,Second Class,CUST-2844,Meena Iyer,Consumer,Jaipur,North,Electronics,Laptops,PROD-521,Laptops Model B,Meena Iyer,16,3477.17,0.05,52852.98,4911.43,88.58,Credit Card,No,5,2023,August,Q3
ORD-10351,5/7/2024,5/8/2024,Standard Class,CUST-3535,Divya Rao,Home Office,Amritsar,North,Furniture,Cabinets,PROD-470,Cabinets Model Z,Divya Rao,18,1216.41,0,21895.38,7575.39,293.27,Net Banking,No,4,2024,May,Q2
ORD-10352,12/28/2022,12/30/2022,Second Class,CUST-2369,Anita Joshi,Consumer,Hyderabad,South,Electronics,Phones,PROD-731,Phones Model Z,Anita Joshi,2,317.44,0.1,571.39,77.43,136.05,Cash,Yes,1,2022,December,Q4
ORD-10353,8/26/2022,8/27/2022,Standard Class,CUST-4060,Rohit Gupta,Consumer,Delhi,North,Sports,Apparel,PROD-793,Apparel Model C,Rohit Gupta,8,3620.95,0.2,23174.08,5189.34,131.53,Cash,No,1,2022,August,Q3
ORD-10354,3/28/2023,3/29/2023,Same Day,CUST-4800,Suresh Pillai,Home Office,Bhubaneswar,East,Electronics,Phones,PROD-724,Phones Model D,Suresh Pillai,16,2946.21,0,47139.36,14950.09,52.03,Debit Card,No,4,2023,March,Q1
ORD-10355,11/19/2023,11/21/2023,First Class,CUST-2906,Sneha Nair,Home Office,Bhubaneswar,East,Clothing,Trousers,PROD-569,Trousers Model D,Sneha Nair,2,3476.44,0,6952.88,932.95,42.22,Net Banking,No,3,2023,November,Q4
ORD-10356,4/16/2023,4/17/2023,Second Class,CUST-2939,Rohit Gupta,Home Office,Hyderabad,South,Sports,Apparel,PROD-957,Apparel Model D,Rohit Gupta,14,4292.02,0.15,51075.04,15764.81,72.77,UPI,No,1,2023,April,Q2
ORD-10357,1/11/2022,1/15/2022,Second Class,CUST-2743,Ravi Verma,Corporate,Pune,West,Furniture,Shelves,PROD-643,Shelves Model D,Ravi Verma,2,248.29,0.15,422.09,113.98,156.22,UPI,Yes,1,2022,January,Q1
ORD-10358,9/29/2022,10/2/2022,Standard Class,CUST-1662,Sneha Nair,Home Office,Surat,West,Furniture,Chairs,PROD-820,Chairs Model D,Sneha Nair,10,1233.36,0,12333.6,675.62,204.02,Cash,No,4,2022,September,Q3
ORD-10359,2/28/2024,3/5/2024,Same Day,CUST-4875,Priya Sharma,Corporate,Pune,West,Clothing,Trousers,PROD-727,Trousers Model X,Priya Sharma,11,2678.06,0.1,26512.79,4713.2,88.24,Credit Card,No,1,2024,February,Q1
ORD-10360,8/11/2024,8/16/2024,Standard Class,CUST-3296,Divya Rao,Consumer,Raipur,Central,Electronics,Tablets,PROD-826,Tablets Model Z,Divya Rao,2,1859.58,0.05,3533.2,863.7,214.41,Cash,No,2,2024,August,Q3
ORD-10361,4/7/2023,4/10/2023,Same Day,CUST-1259,Sneha Nair,Home Office,Bhubaneswar,East,Sports,Equipment,PROD-481,Equipment Model C,Sneha Nair,12,4494.77,0.2,43149.79,10962.98,90.37,UPI,Yes,4,2023,April,Q2
ORD-10362,1/24/2024,1/31/2024,First Class,CUST-1732,Meena Iyer,Home Office,Gwalior,Central,Electronics,Accessories,PROD-395,Accessories Model A,Meena Iyer,3,982.35,0.15,2504.99,190.86,123.3,Cash,No,2,2024,January,Q1
ORD-10363,8/24/2023,8/28/2023,Second Class,CUST-3640,Amit Kumar,Consumer,Kolkata,East,Furniture,Cabinets,PROD-121,Cabinets Model C,Amit Kumar,18,4662.02,0.15,71328.91,10985.37,138.72,UPI,No,1,2023,August,Q3
ORD-10364,12/21/2024,12/28/2024,First Class,CUST-2255,Anita Joshi,Corporate,Chandigarh,North,Sports,Footwear,PROD-275,Footwear Model Z,Anita Joshi,18,2254.02,0.1,36515.12,8039.73,270.5,Net Banking,No,2,2024,December,Q4
ORD-10365,12/7/2022,12/12/2022,First Class,CUST-3900,Anita Joshi,Consumer,Ahmedabad,West,Office Supplies,Pens,PROD-809,Pens Model Y,Anita Joshi,6,3573.47,0.1,19296.74,2020.06,60.85,Net Banking,No,2,2022,December,Q4
ORD-10366,1/28/2024,1/30/2024,Second Class,CUST-1605,Karan Mehta,Home Office,Bengaluru,South,Electronics,Tablets,PROD-481,Tablets Model D,Karan Mehta,7,2834.31,0,19840.17,4953.42,293.63,Cash,No,5,2024,January,Q1
ORD-10367,11/16/2022,11/17/2022,Second Class,CUST-4669,Divya Rao,Corporate,Kolkata,East,Electronics,Accessories,PROD-396,Accessories Model Z,Divya Rao,18,4879.23,0.1,79043.53,19300.31,95.71,Cash,No,5,2022,November,Q4
ORD-10368,9/23/2023,9/24/2023,Second Class,CUST-1225,Priya Sharma,Consumer,Ahmedabad,West,Electronics,Accessories,PROD-722,Accessories Model Y,Priya Sharma,13,3106.73,0.05,38368.12,7051.75,36.82,UPI,No,5,2023,September,Q3
ORD-10369,6/28/2022,7/3/2022,Standard Class,CUST-1229,Anita Joshi,Consumer,Indore,Central,Office Supplies,Paper,PROD-782,Paper Model C,Anita Joshi,13,1012.53,0.1,11846.6,2735.99,158.35,UPI,Yes,2,2022,June,Q2
ORD-10370,9/23/2023,9/27/2023,First Class,CUST-2702,Divya Rao,Consumer,Ahmedabad,West,Clothing,Jackets,PROD-922,Jackets Model D,Divya Rao,18,483.61,0.25,6528.73,2065.31,225.04,Net Banking,No,2,2023,September,Q3
ORD-10371,12/11/2024,12/14/2024,Second Class,CUST-2677,Anita Joshi,Consumer,Surat,West,Furniture,Chairs,PROD-754,Chairs Model C,Anita Joshi,3,4669.11,0.2,11205.86,3102.17,35.65,Net Banking,Yes,2,2024,December,Q4
ORD-10372,10/1/2024,10/2/2024,Second Class,CUST-1919,Karan Mehta,Consumer,Jabalpur,Central,Sports,Apparel,PROD-127,Apparel Model Z,Karan Mehta,10,4181.2,0.1,37630.8,7459.56,224.56,Cash,No,2,2024,October,Q4
ORD-10373,10/4/2024,10/10/2024,First Class,CUST-1273,Ravi Verma,Home Office,Patna,East,Clothing,Shirts,PROD-713,Shirts Model Y,Ravi Verma,8,190.79,0.3,1068.42,142.28,298.36,Cash,No,5,2024,October,Q4
ORD-10374,11/15/2024,11/21/2024,Same Day,CUST-2309,Divya Rao,Home Office,Nagpur,West,Clothing,Jackets,PROD-572,Jackets Model Y,Divya Rao,19,136.85,0.1,2340.14,231.33,26.97,Credit Card,No,3,2024,November,Q4
ORD-10375,8/21/2023,8/26/2023,First Class,CUST-3452,Karan Mehta,Corporate,Bengaluru,South,Office Supplies,Binders,PROD-870,Binders Model B,Karan Mehta,3,2593.64,0.3,5446.64,1298.53,231.76,Credit Card,No,3,2023,August,Q3
ORD-10376,10/8/2022,10/13/2022,First Class,CUST-1667,Amit Kumar,Home Office,Patna,East,Office Supplies,Pens,PROD-204,Pens Model B,Amit Kumar,10,1896.42,0.15,16119.57,2798.33,277.06,Debit Card,No,5,2022,October,Q4
ORD-10377,9/26/2022,9/27/2022,Same Day,CUST-4644,Priya Sharma,Corporate,Chennai,South,Sports,Equipment,PROD-711,Equipment Model X,Priya Sharma,16,1773.64,0.25,21283.68,3379.22,246.94,Credit Card,No,2,2022,September,Q3
ORD-10378,9/14/2022,9/16/2022,Second Class,CUST-1318,Karan Mehta,Consumer,Kolkata,East,Electronics,Phones,PROD-119,Phones Model Z,Karan Mehta,5,4906.49,0.15,20852.58,5364.23,237.37,Debit Card,Yes,4,2022,September,Q3
ORD-10379,6/3/2023,6/4/2023,Standard Class,CUST-4768,Priya Sharma,Home Office,Chandigarh,North,Electronics,Laptops,PROD-716,Laptops Model B,Priya Sharma,3,1543.15,0,4629.45,1279.42,236.89,Cash,No,2,2023,June,Q2
ORD-10380,12/23/2023,12/25/2023,First Class,CUST-1405,Divya Rao,Home Office,Kolkata,East,Electronics,Phones,PROD-939,Phones Model X,Divya Rao,17,3914.97,0.2,53243.59,6524.83,175.37,UPI,No,5,2023,December,Q4
ORD-10381,10/29/2024,11/5/2024,Standard Class,CUST-1439,Sneha Nair,Home Office,Chennai,South,Office Supplies,Paper,PROD-285,Paper Model Z,Sneha Nair,16,1863.99,0.2,23859.07,2518.03,205.32,Credit Card,No,4,2024,October,Q4
ORD-10382,8/12/2024,8/13/2024,Standard Class,CUST-3957,Priya Sharma,Corporate,Pune,West,Sports,Apparel,PROD-141,Apparel Model A,Priya Sharma,17,722.77,0.3,8600.96,1362.18,93.6,Net Banking,No,4,2024,August,Q3
ORD-10383,4/14/2024,4/17/2024,First Class,CUST-4846,Sneha Nair,Home Office,Jaipur,North,Office Supplies,Staples,PROD-795,Staples Model C,Sneha Nair,14,984.49,0,13782.86,4388.83,242.71,Cash,No,1,2024,April,Q2
ORD-10384,3/19/2024,3/23/2024,Standard Class,CUST-1265,Ravi Verma,Home Office,Mumbai,West,Clothing,Shoes,PROD-472,Shoes Model B,Ravi Verma,19,4888.98,0.25,69667.96,22822.32,293.58,Credit Card,No,2,2024,March,Q1
ORD-10385,7/14/2023,7/21/2023,Same Day,CUST-2984,Meena Iyer,Corporate,Jabalpur,Central,Electronics,Phones,PROD-623,Phones Model C,Meena Iyer,13,1812.68,0.25,17673.63,4081.72,127.29,Net Banking,No,4,2023,July,Q3
ORD-10386,7/23/2022,7/29/2022,Second Class,CUST-2567,Amit Kumar,Corporate,Delhi,North,Office Supplies,Staples,PROD-719,Staples Model Y,Amit Kumar,2,4160.05,0.15,7072.09,1792.3,291.9,Debit Card,No,2,2022,July,Q3
ORD-10387,8/25/2023,8/31/2023,Same Day,CUST-3214,Sneha Nair,Consumer,Ranchi,East,Sports,Equipment,PROD-659,Equipment Model A,Sneha Nair,16,2476.74,0.1,35665.06,7587.08,244.75,Cash,No,4,2023,August,Q3
ORD-10388,3/9/2022,3/11/2022,Same Day,CUST-3013,Amit Kumar,Corporate,Jaipur,North,Clothing,Jackets,PROD-541,Jackets Model B,Amit Kumar,18,3314.08,0.3,41757.41,5884.18,214.76,Cash,No,4,2022,March,Q1
ORD-10389,11/17/2022,11/22/2022,Same Day,CUST-3770,Rohit Gupta,Home Office,Mumbai,West,Sports,Accessories,PROD-461,Accessories Model Z,Rohit Gupta,2,1987.35,0.15,3378.49,767.98,119.56,Cash,No,3,2022,November,Q4
ORD-10390,2/25/2022,3/4/2022,First Class,CUST-2438,Meena Iyer,Consumer,Delhi,North,Sports,Equipment,PROD-157,Equipment Model Y,Meena Iyer,11,1933.84,0.15,18081.4,2776.27,113.64,Net Banking,No,2,2022,February,Q1
ORD-10391,11/23/2023,11/25/2023,Standard Class,CUST-3326,Priya Sharma,Home Office,Hyderabad,South,Sports,Equipment,PROD-627,Equipment Model D,Priya Sharma,1,2715.16,0,2715.16,511.19,260.38,Net Banking,No,1,2023,November,Q4
ORD-10392,7/20/2022,7/27/2022,Same Day,CUST-4323,Meena Iyer,Corporate,Nagpur,West,Electronics,Tablets,PROD-883,Tablets Model Y,Meena Iyer,16,545.28,0.25,6543.36,731.37,154.05,Net Banking,No,2,2022,July,Q3
ORD-10393,3/15/2023,3/18/2023,Same Day,CUST-4042,Rohit Gupta,Consumer,Raipur,Central,Office Supplies,Staples,PROD-194,Staples Model Y,Rohit Gupta,9,285.28,0.2,2054.02,350.43,75.51,Credit Card,No,5,2023,March,Q1
ORD-10394,9/11/2023,9/16/2023,Second Class,CUST-2029,Priya Sharma,Corporate,Patna,East,Electronics,Accessories,PROD-739,Accessories Model X,Priya Sharma,10,2192.91,0.2,17543.28,2526.34,130.15,Net Banking,Yes,5,2023,September,Q3
ORD-10395,7/3/2023,7/9/2023,Same Day,CUST-3318,Anita Joshi,Home Office,Bengaluru,South,Sports,Apparel,PROD-844,Apparel Model Y,Anita Joshi,18,4054.22,0.3,51083.17,14340.87,135.78,Debit Card,No,5,2023,July,Q3
ORD-10396,4/20/2024,4/23/2024,Second Class,CUST-3646,Suresh Pillai,Consumer,Hyderabad,South,Clothing,Trousers,PROD-264,Trousers Model C,Suresh Pillai,3,3187.94,0.3,6694.67,1163.08,248.88,Net Banking,No,4,2024,April,Q2
ORD-10397,9/21/2024,9/26/2024,Second Class,CUST-1119,Anita Joshi,Consumer,Bengaluru,South,Furniture,Tables,PROD-364,Tables Model Z,Anita Joshi,14,2138.99,0,29945.86,3311.93,89.09,Net Banking,No,5,2024,September,Q3
ORD-10398,9/3/2023,9/10/2023,Standard Class,CUST-4627,Meena Iyer,Consumer,Bengaluru,South,Clothing,Shirts,PROD-192,Shirts Model D,Meena Iyer,3,4507.85,0.15,11495.02,3667.28,204.78,Net Banking,No,2,2023,September,Q3
ORD-10399,5/3/2023,5/8/2023,First Class,CUST-2597,Priya Sharma,Home Office,Amritsar,North,Sports,Equipment,PROD-925,Equipment Model Y,Priya Sharma,4,3877.29,0.1,13958.24,2076.79,179.45,Cash,No,4,2023,May,Q2
ORD-10400,6/5/2023,6/12/2023,First Class,CUST-2296,Suresh Pillai,Consumer,Chennai,South,Electronics,Phones,PROD-658,Phones Model D,Suresh Pillai,19,326.83,0.2,4967.82,806.83,285.13,Cash,Yes,2,2023,June,Q2
ORD-10401,3/13/2022,3/20/2022,First Class,CUST-2575,Amit Kumar,Home Office,Bhubaneswar,East,Office Supplies,Staples,PROD-416,Staples Model Y,Amit Kumar,2,3468.88,0.3,4856.43,1221.29,83.37,Net Banking,No,1,2022,March,Q1
ORD-10402,7/4/2022,7/11/2022,Same Day,CUST-3586,Karan Mehta,Consumer,Indore,Central,Clothing,Shoes,PROD-424,Shoes Model Z,Karan Mehta,8,1522.24,0.3,8524.54,2702.91,275.61,Net Banking,Yes,1,2022,July,Q3
ORD-10403,7/25/2022,8/1/2022,Same Day,CUST-3986,Suresh Pillai,Home Office,Kolkata,East,Clothing,Shoes,PROD-932,Shoes Model X,Suresh Pillai,6,3507.49,0.2,16835.95,1177,132.05,Net Banking,No,4,2022,July,Q3
ORD-10404,2/14/2023,2/20/2023,Second Class,CUST-3922,Suresh Pillai,Home Office,Delhi,North,Furniture,Cabinets,PROD-886,Cabinets Model Z,Suresh Pillai,10,1602.92,0,16029.2,1334.41,82.39,Credit Card,No,5,2023,February,Q1
ORD-10405,11/2/2023,11/9/2023,Second Class,CUST-2545,Ravi Verma,Home Office,Ahmedabad,West,Clothing,Shoes,PROD-954,Shoes Model X,Ravi Verma,10,1033.39,0.15,8783.82,1407.87,124.11,Net Banking,No,1,2023,November,Q4
ORD-10406,12/12/2022,12/13/2022,Same Day,CUST-2507,Karan Mehta,Consumer,Amritsar,North,Sports,Apparel,PROD-274,Apparel Model X,Karan Mehta,13,3109.12,0.2,32334.85,4140.39,35.83,Debit Card,No,1,2022,December,Q4
ORD-10407,6/30/2023,7/3/2023,Second Class,CUST-4375,Sneha Nair,Consumer,Jabalpur,Central,Clothing,Shoes,PROD-389,Shoes Model Y,Sneha Nair,16,1941.26,0.15,26401.14,8102.54,184.02,Debit Card,No,4,2023,June,Q2
ORD-10408,7/12/2024,7/14/2024,First Class,CUST-1545,Meena Iyer,Corporate,Kochi,South,Furniture,Chairs,PROD-992,Chairs Model C,Meena Iyer,12,2935.37,0.25,26418.33,4952.1,12.99,Debit Card,Yes,2,2024,July,Q3
ORD-10409,4/17/2022,4/20/2022,Standard Class,CUST-4961,Amit Kumar,Consumer,Surat,West,Sports,Footwear,PROD-921,Footwear Model X,Amit Kumar,8,2381.12,0.1,17144.06,5983.65,282.4,UPI,No,1,2022,April,Q2
ORD-10410,3/26/2022,3/31/2022,Same Day,CUST-2917,Ravi Verma,Corporate,Ranchi,East,Sports,Accessories,PROD-235,Accessories Model A,Ravi Verma,6,1338.44,0.2,6424.51,1271.1,108.36,Net Banking,No,5,2022,March,Q1
ORD-10411,7/30/2023,8/5/2023,Standard Class,CUST-4397,Anita Joshi,Corporate,Pune,West,Office Supplies,Pens,PROD-879,Pens Model C,Anita Joshi,12,4634.87,0.1,50056.6,16060.05,86.33,Debit Card,No,4,2023,July,Q3
ORD-10412,11/1/2022,11/2/2022,Same Day,CUST-2787,Sneha Nair,Home Office,Hyderabad,South,Clothing,Trousers,PROD-218,Trousers Model D,Sneha Nair,8,956.55,0.15,6504.54,833.02,214.73,Credit Card,No,4,2022,November,Q4
ORD-10413,12/17/2023,12/18/2023,Standard Class,CUST-4369,Priya Sharma,Corporate,Ranchi,East,Clothing,Shoes,PROD-379,Shoes Model X,Priya Sharma,7,4347.46,0.05,28910.61,8687.24,227.48,Debit Card,No,5,2023,December,Q4
ORD-10414,7/13/2022,7/16/2022,Standard Class,CUST-4805,Anita Joshi,Corporate,Amritsar,North,Sports,Apparel,PROD-208,Apparel Model Z,Anita Joshi,1,1457.19,0.25,1092.89,94.64,118.33,Debit Card,No,2,2022,July,Q3
ORD-10415,11/6/2023,11/7/2023,First Class,CUST-4714,Amit Kumar,Corporate,Delhi,North,Clothing,Shoes,PROD-916,Shoes Model X,Amit Kumar,20,4756.94,0.1,85624.92,28618.03,299.95,UPI,No,2,2023,November,Q4
ORD-10416,2/21/2024,2/22/2024,Standard Class,CUST-1365,Meena Iyer,Home Office,Lucknow,North,Office Supplies,Pens,PROD-121,Pens Model Z,Meena Iyer,13,1313.06,0.05,16216.29,5505.67,261,UPI,No,2,2024,February,Q1
ORD-10417,9/28/2023,10/4/2023,First Class,CUST-1818,Suresh Pillai,Consumer,Surat,West,Office Supplies,Paper,PROD-601,Paper Model D,Suresh Pillai,20,699.87,0.25,10498.05,827.6,116.56,Cash,Yes,4,2023,September,Q3
ORD-10418,1/17/2023,1/21/2023,Same Day,CUST-1918,Meena Iyer,Consumer,Ranchi,East,Sports,Accessories,PROD-763,Accessories Model Y,Meena Iyer,14,510.09,0.2,5713.01,871.37,144.42,Net Banking,No,4,2023,January,Q1
ORD-10419,9/8/2023,9/10/2023,Same Day,CUST-2210,Anita Joshi,Corporate,Gwalior,Central,Electronics,Tablets,PROD-682,Tablets Model A,Anita Joshi,5,3437.35,0.1,15468.08,4678.5,161.7,Credit Card,No,1,2023,September,Q3
ORD-10420,6/3/2023,6/6/2023,Standard Class,CUST-3709,Meena Iyer,Corporate,Bhopal,Central,Sports,Accessories,PROD-573,Accessories Model B,Meena Iyer,9,2948.56,0.3,18575.93,3734.38,43.04,Cash,No,4,2023,June,Q2
ORD-10421,6/27/2023,6/30/2023,Same Day,CUST-4570,Meena Iyer,Corporate,Delhi,North,Clothing,Jackets,PROD-789,Jackets Model A,Meena Iyer,6,1094.79,0,6568.74,1800.55,185.18,Cash,Yes,5,2023,June,Q2
ORD-10422,4/9/2024,4/16/2024,Second Class,CUST-2477,Anita Joshi,Consumer,Delhi,North,Clothing,Shirts,PROD-807,Shirts Model Y,Anita Joshi,20,3643.26,0.1,65578.68,15447.05,292.44,Cash,Yes,3,2024,April,Q2
ORD-10423,2/24/2022,2/26/2022,Standard Class,CUST-4515,Sneha Nair,Consumer,Chandigarh,North,Furniture,Chairs,PROD-908,Chairs Model X,Sneha Nair,16,3260.68,0.25,39128.16,4794.53,254.21,Credit Card,No,1,2022,February,Q1
ORD-10424,11/9/2022,11/15/2022,Standard Class,CUST-1993,Ravi Verma,Corporate,Guwahati,East,Furniture,Cabinets,PROD-306,Cabinets Model C,Ravi Verma,15,4821.14,0.15,61469.54,3435.43,140.36,Credit Card,Yes,1,2022,November,Q4
ORD-10425,8/19/2023,8/20/2023,Same Day,CUST-3779,Meena Iyer,Corporate,Kolkata,East,Electronics,Accessories,PROD-936,Accessories Model Z,Meena Iyer,16,2028.42,0.2,25963.78,5901.87,187.33,UPI,Yes,2,2023,August,Q3
ORD-10426,7/3/2023,7/9/2023,First Class,CUST-2420,Priya Sharma,Home Office,Amritsar,North,Electronics,Accessories,PROD-559,Accessories Model Y,Priya Sharma,14,4451.25,0,62317.5,12366.08,282.3,UPI,Yes,1,2023,July,Q3
